,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
1932,4,PT11M54.00S,2020-12-28T01:10:27.1Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612744,0,0,2020-12-28T01:10:27Z,40000,,,0,,Jump Ball J. Wiseman vs. W. Carter Jr.: Tip to K. Oubre Jr.,"[1626162, 1630164, 1628976]",1610612744.0,GSW,startperiod,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Wiseman,1630164.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,0022000038
1933,693,PT02M26.00S,2020-12-28T03:21:21.6Z,4,REGULAR,jumpball,recovered,[],203952,,,1610612744,122,116,2020-12-28T03:31:07Z,6790000,,,0,,Jump Ball D. Lee vs. Z. LaVine: Tip to A. Wiggins,"[203952, 1627814, 203897]",1610612744.0,GSW,heldball,A. Wiggins,203952.0,Wiggins,A. Wiggins,Lee,1627814.0,LaVine,203897.0,,,,,,,,,,,,,,,,,,,,,,0022000038
1927,4,PT11M57.00S,2020-12-28T02:10:28.8Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2020-12-28T02:10:28Z,40000,,,0,,Jump Ball D. Ayton vs. R. Holmes: Tip to C. Paul,"[101108, 1629028, 1626158]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,0022000039
1928,188,PT09M15.00S,2020-12-28T02:44:03.0Z,2,REGULAR,jumpball,recovered,[],203922,,,1610612758,39,39,2020-12-28T02:44:39Z,1870000,,,0,,Jump Ball T. Haliburton vs. J. Carter: Tip to G. Robinson III,"[203922, 1630169, 1628975]",1610612758.0,SAC,heldball,G. Robinson III,203922.0,Robinson III,G. Robinson III,Haliburton,1630169.0,Carter,1628975.0,,,,,,,,,,,,,,,,,,,,,,0022000039
1929,4,PT11M56.00S,2020-12-28T03:10:33.1Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2020-12-28T03:10:33Z,40000,,,0,,Jump Ball M. Gasol vs. N. Reid: Tip to L. James,"[2544, 201188, 1629675]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Gasol,201188.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,0022000040
1930,219,PT10M04.00S,2020-12-28T03:43:55.2Z,2,REGULAR,jumpball,recovered,[],1627936,,,1610612747,46,27,2020-12-28T03:43:55Z,2180000,,,0,,Jump Ball M. Harrell vs. E. Davis: Tip to A. Caruso,"[1627936, 1626149, 202334]",1610612747.0,LAL,heldball,A. Caruso,1627936.0,Caruso,A. Caruso,Harrell,1626149.0,Davis,202334.0,,,,,,,,,,,,,,,,,,,,,,0022000040
1910,4,PT11M56.00S,2020-12-29T00:40:36.2Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2020-12-29T00:40:36Z,40000,,,0,,Jump Ball C. Capela vs. M. Plumlee: Tip to T. Young,"[1629027, 203991, 203486]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,0022000041
1911,304,PT00M59.50S,2020-12-29T01:32:39.9Z,2,REGULAR,jumpball,recovered,[],1626153,,,1610612737,62,49,2020-12-29T02:03:56Z,3030000,,,0,,Jump Ball M. Plumlee vs. B. Fernando: Tip to D. Wright,"[1626153, 203486, 1628981]",1610612765.0,DET,heldball,D. Wright,1626153.0,Wright,D. Wright,Plumlee,203486.0,Fernando,1628981.0,,,,,,,,,,,,,,,,,,,,,,0022000041
1907,4,PT11M56.00S,2020-12-29T00:41:03.7Z,1,REGULAR,jumpball,recovered,[],1628960,,,1610612763,0,0,2020-12-29T00:41:03Z,40000,,,0,,Jump Ball J. Valanciunas vs. D. Jordan: Tip to G. Allen,"[1628960, 202685, 201599]",1610612763.0,MEM,startperiod,G. Allen,1628960.0,Allen,G. Allen,Valanciunas,202685.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000042
1908,534,PT11M40.00S,2020-12-29T02:20:09.7Z,4,REGULAR,jumpball,recovered,[],202685,,,1610612763,85,87,2020-12-29T02:20:34Z,5270000,,,0,,Jump Ball D. Bane vs. J. Harris: Tip to J. Valanciunas,"[202685, 1630217, 203925]",1610612763.0,MEM,heldball,J. Valanciunas,202685.0,Valanciunas,J. Valanciunas,Bane,1630217.0,Harris,203925.0,,,,,,,,,,,,,,,,,,,,,,0022000042
1909,668,PT04M56.00S,2020-12-29T02:47:56.5Z,5,OVERTIME,jumpball,recovered,[],1627747,,,1610612751,106,106,2020-12-29T02:47:56Z,6600000,,,0,,Jump Ball D. Jordan vs. J. Valanciunas: Tip to C. LeVert,"[1627747, 201599, 202685]",1610612751.0,BKN,startperiod,C. LeVert,1627747.0,LeVert,C. LeVert,Jordan,201599.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,0022000042
1914,4,PT11M57.00S,2020-12-29T01:11:27.1Z,1,REGULAR,jumpball,recovered,[],201588,,,1610612760,0,0,2020-12-29T01:11:27Z,40000,,,0,,Jump Ball A. Horford vs. R. Gobert: Tip to G. Hill,"[201588, 201143, 203497]",1610612760.0,OKC,startperiod,G. Hill,201588.0,Hill,G. Hill,Horford,201143.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,0022000043
1915,594,PT01M32.00S,2020-12-29T03:09:13.6Z,4,REGULAR,jumpball,recovered,[],1628983,,,1610612762,106,108,2020-12-29T03:09:13Z,5860000,,,0,,Jump Ball A. Horford vs. M. Conley: Tip to S. Gilgeous-Alexander,"[1628983, 201143, 201144]",1610612760.0,OKC,heldball,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Horford,201143.0,Conley,201144.0,,,,,,,,,,,,,,,,,,,,,,0022000043
1916,4,PT11M56.00S,2020-12-29T02:10:17.3Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2020-12-29T02:10:17Z,40000,,,0,,Jump Ball N. Jokic vs. C. Wood: Tip to J. Murray,"[1627750, 203999, 1626174]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Wood,1626174.0,,,,,,,,,,,,,,,,,,,,,,0022000044
1917,159,PT00M29.90S,2020-12-29T02:36:12.4Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612745,33,26,2020-12-29T02:36:41Z,1590000,,,0,,Jump Ball I. Hartenstein vs. B. Thomas: Tip to J. Murray,"[1627750, 1628392, 1630271]",1610612743.0,DEN,heldball,J. Murray,1627750.0,Murray,J. Murray,Hartenstein,1628392.0,Thomas,1630271.0,,,,,,,,,,,,,,,,,,,,,,0022000044
1918,280,PT05M51.00S,2020-12-29T02:57:52.9Z,2,REGULAR,jumpball,recovered,[],200782,,,1610612745,51,39,2020-12-29T02:57:52Z,2800000,,,0,,Jump Ball C. Wood vs. P. Millsap: Tip to P. Tucker,"[200782, 1626174, 200794]",1610612745.0,HOU,heldball,P. Tucker,200782.0,Tucker,P. Tucker,Wood,1626174.0,Millsap,200794.0,,,,,,,,,,,,,,,,,,,,,,0022000044
1912,4,PT11M54.00S,2020-12-29T03:10:31.1Z,1,REGULAR,jumpball,recovered,[],1627884,,,1610612757,0,0,2020-12-29T03:10:31Z,40000,,,0,,Jump Ball J. Nurkic vs. A. Davis: Tip to D. Jones Jr.,"[1627884, 203994, 203076]",1610612757.0,POR,startperiod,D. Jones Jr.,1627884.0,Jones Jr.,D. Jones Jr.,Nurkic,203994.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,0022000045
1913,422,PT02M30.00S,2020-12-29T04:45:00.0Z,3,REGULAR,jumpball,recovered,[],1629018,,,1610612757,81,76,2020-12-29T05:07:07Z,4200000,,,0,,Jump Ball R. Covington vs. M. Harrell: Tip to G. Trent Jr.,"[1629018, 203496, 1626149]",1610612757.0,POR,heldball,G. Trent Jr.,1629018.0,Trent Jr.,G. Trent Jr.,Covington,203496.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,,0022000045
1903,4,PT11M57.00S,2020-12-30T00:10:37.3Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612739,0,0,2020-12-30T00:10:37Z,40000,,,0,,Jump Ball A. Drummond vs. M. Robinson: Tip to C. Sexton,"[1629012, 203083, 1629011]",1610612739.0,CLE,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Drummond,203083.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,0022000046
1897,4,PT11M54.00S,2020-12-30T00:10:59.4Z,1,REGULAR,jumpball,recovered,[],1629308,,,1610612744,0,0,2020-12-30T00:10:59Z,40000,,,0,,Jump Ball J. Wiseman vs. M. Plumlee: Tip to J. Toscano-Anderson,"[1629308, 1630164, 203486]",1610612744.0,GSW,startperiod,J. Toscano-Anderson,1629308.0,Toscano-Anderson,J. Toscano-Anderson,Wiseman,1630164.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,0022000047
1898,618,PT07M58.00S,2020-12-30T02:19:52.1Z,4,REGULAR,jumpball,recovered,[],1629308,,,1610612744,89,86,2020-12-30T02:19:52Z,6070000,,,0,,Jump Ball J. Wiseman vs. M. Plumlee: Tip to J. Toscano-Anderson,"[1629308, 1630164, 203486]",1610612744.0,GSW,challenge,J. Toscano-Anderson,1629308.0,Toscano-Anderson,J. Toscano-Anderson,Wiseman,1630164.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,0022000047
1899,710,PT02M14.00S,2020-12-30T02:34:29.5Z,4,REGULAR,jumpball,recovered,[],1630191,,,1610612744,98,108,2020-12-30T02:34:29Z,6990000,,,0,,Jump Ball J. Jackson vs. J. Toscano-Anderson: Tip to I. Stewart,"[1630191, 1628367, 1629308]",1610612765.0,DET,heldball,I. Stewart,1630191.0,Stewart,I. Stewart,Jackson,1628367.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,,,,,,,0022000047
1900,4,PT11M57.00S,2020-12-30T00:10:36.1Z,1,REGULAR,jumpball,recovered,[],1627759,,,1610612738,0,0,2020-12-30T00:10:36Z,40000,,,0,,Jump Ball T. Thompson vs. M. Turner: Tip to J. Brown,"[1627759, 202684, 1626167]",1610612738.0,BOS,startperiod,J. Brown,1627759.0,Brown,J. Brown,Thompson,202684.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,0022000048
1901,418,PT03M03.00S,2020-12-30T01:40:53.6Z,3,REGULAR,jumpball,recovered,[],1628369,,,1610612738,86,71,2020-12-30T01:42:09Z,4140000,,,0,,Jump Ball J. Brown vs. V. Oladipo: Tip to J. Tatum,"[1628369, 1627759, 203506]",1610612738.0,BOS,heldball,J. Tatum,1628369.0,Tatum,J. Tatum,Brown,1627759.0,Oladipo,203506.0,,,,,,,,,,,,,,,,,,,,,,0022000048
1893,4,PT11M56.00S,2020-12-30T00:12:06.9Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612761,0,0,2020-12-30T00:12:06Z,40000,,,0,,Jump Ball A. Baynes vs. J. Embiid: Tip to P. Siakam,"[1627783, 203382, 203954]",1610612761.0,TOR,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Baynes,203382.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,0022000049
1904,4,PT11M56.00S,2020-12-30T00:10:28.8Z,1,REGULAR,jumpball,recovered,[],1629632,,,1610612741,0,0,2020-12-30T00:10:28Z,40000,,,0,,Jump Ball W. Carter Jr. vs. T. Bryant: Tip to C. White,"[1629632, 1628976, 1628418]",1610612741.0,CHI,startperiod,C. White,1629632.0,White,C. White,Carter Jr.,1628976.0,Bryant,1628418.0,,,,,,,,,,,,,,,,,,,,,,0022000050
1894,4,PT11M57.00S,2020-12-30T00:45:32.7Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2020-12-30T00:45:32Z,40000,,,0,,Jump Ball B. Lopez vs. B. Adebayo: Tip to G. Antetokounmpo,"[203507, 201572, 1628389]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,0022000051
1895,33,PT09M56.00S,2020-12-30T00:49:31.3Z,1,REGULAR,jumpball,recovered,[],201950,,,1610612748,0,10,2020-12-30T00:49:31Z,330000,,,0,,Jump Ball G. Antetokounmpo vs. M. Harkless: Tip to J. Holiday,"[201950, 203507, 203090]",1610612749.0,MIL,heldball,J. Holiday,201950.0,Holiday,J. Holiday,Antetokounmpo,203507.0,Harkless,203090.0,,,,,,,,,,,,,,,,,,,,,,0022000051
1906,4,PT11M57.00S,2020-12-30T01:10:15.6Z,1,REGULAR,jumpball,recovered,[],1629647,,,1610612760,0,0,2020-12-30T01:10:15Z,40000,,,0,,Jump Ball I. Roby vs. N. Vucevic: Tip to D. Bazley,"[1629647, 1629676, 202696]",1610612760.0,OKC,startperiod,D. Bazley,1629647.0,Bazley,D. Bazley,Roby,1629676.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,0022000052
1902,4,PT11M58.00S,2020-12-30T03:10:45.4Z,1,REGULAR,jumpball,recovered,[],1628366,,,1610612740,0,0,2020-12-30T03:10:45Z,40000,,,0,,Jump Ball S. Adams vs. D. Ayton: Tip to L. Ball,"[1628366, 203500, 1629028]",1610612740.0,NOP,startperiod,L. Ball,1628366.0,Ball,L. Ball,Adams,203500.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,0022000053
1905,4,PT11M57.00S,2020-12-30T03:10:17.0Z,1,REGULAR,jumpball,recovered,[],1628379,,,1610612746,0,0,2020-12-30T03:10:17Z,40000,,,0,,Jump Ball S. Ibaka vs. N. Reid: Tip to L. Kennard,"[1628379, 201586, 1629675]",1610612746.0,LAC,startperiod,L. Kennard,1628379.0,Kennard,L. Kennard,Ibaka,201586.0,Reid,1629675.0,,,,,,,,,,,,,,,,,,,,,,0022000054
1896,4,PT11M56.00S,2020-12-30T03:10:56.3Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612758,0,0,2020-12-30T03:10:56Z,40000,,,0,,Jump Ball R. Holmes vs. N. Jokic: Tip to D. Fox,"[1628368, 1626158, 203999]",1610612758.0,SAC,startperiod,D. Fox,1628368.0,Fox,D. Fox,Holmes,1626158.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,0022000055
1886,4,PT11M57.00S,2020-12-31T00:40:41.6Z,1,REGULAR,jumpball,recovered,[],1628960,,,1610612763,0,0,2020-12-31T00:40:41Z,40000,,,0,,Jump Ball J. Valanciunas vs. D. Theis: Tip to G. Allen,"[1628960, 202685, 1628464]",1610612763.0,MEM,startperiod,G. Allen,1628960.0,Allen,G. Allen,Valanciunas,202685.0,Theis,1628464.0,,,,,,,,,,,,,,,,,,,,,,0022000056
1889,4,PT11M53.00S,2020-12-31T00:40:53.9Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612751,0,0,2020-12-31T00:40:53Z,40000,,,0,,Jump Ball D. Jordan vs. C. Capela: Tip to K. Irving,"[202681, 201599, 203991]",1610612751.0,BKN,startperiod,K. Irving,202681.0,Irving,K. Irving,Jordan,201599.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,0022000057
1887,4,PT11M56.00S,2020-12-31T00:40:23.5Z,1,REGULAR,jumpball,recovered,[],202340,,,1610612748,0,0,2020-12-31T00:40:23Z,40000,,,0,,Jump Ball B. Adebayo vs. B. Lopez: Tip to A. Bradley,"[202340, 1628389, 201572]",1610612748.0,MIA,startperiod,A. Bradley,202340.0,Bradley,A. Bradley,Adebayo,1628389.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,0022000058
1888,346,PT00M25.90S,2020-12-31T01:36:56.8Z,2,REGULAR,jumpball,recovered,[],201950,,,1610612749,51,56,2020-12-31T01:36:56Z,3450000,,,0,,Jump Ball G. Antetokounmpo vs. A. Iguodala: Tip to J. Holiday,"[201950, 203507, 2738]",1610612749.0,MIL,heldball,J. Holiday,201950.0,Holiday,J. Holiday,Antetokounmpo,203507.0,Iguodala,2738.0,,,,,,,,,,,,,,,,,,,,,,0022000058
1890,4,PT11M56.00S,2020-12-31T01:40:12.8Z,1,REGULAR,jumpball,recovered,[],1629022,,,1610612759,0,0,2020-12-31T01:40:12Z,40000,,,0,,Jump Ball J. Poeltl vs. A. Davis: Tip to L. Walker IV,"[1629022, 1627751, 203076]",1610612759.0,SAS,startperiod,L. Walker IV,1629022.0,Walker IV,L. Walker IV,Poeltl,1627751.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,,0022000060
1891,376,PT07M38.00S,2020-12-31T02:58:13.2Z,3,REGULAR,jumpball,recovered,[],201188,,,1610612747,62,73,2020-12-31T02:58:13Z,3720000,,,0,,Jump Ball L. James vs. K. Johnson: Tip to M. Gasol,"[201188, 2544, 1629640]",1610612747.0,LAL,heldball,M. Gasol,201188.0,Gasol,M. Gasol,James,2544.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,,,,,,0022000060
1892,4,PT11M55.00S,2020-12-31T03:10:28.1Z,1,REGULAR,jumpball,recovered,[],202331,,,1610612746,0,0,2020-12-31T03:10:28Z,40000,,,0,,Jump Ball S. Ibaka vs. J. Nurkic: Tip to P. George,"[202331, 201586, 203994]",1610612746.0,LAC,startperiod,P. George,202331.0,George,P. George,Ibaka,201586.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,0022000061
1875,4,PT11M58.00S,2020-12-31T20:10:43.8Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612739,0,0,2020-12-31T20:10:43Z,40000,,,0,,Jump Ball A. Drummond vs. M. Turner: Tip to C. Sexton,"[1629012, 203083, 1626167]",1610612739.0,CLE,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Drummond,203083.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,0022000062
1876,467,PT02M52.00S,2020-12-31T21:49:28.9Z,3,REGULAR,jumpball,recovered,[],1629012,,,1610612739,81,63,2020-12-31T21:49:28Z,4610000,,,0,,Jump Ball T. Maker vs. D. Sabonis: Tip to C. Sexton,"[1629012, 1627748, 1627734]",1610612739.0,CLE,challenge,C. Sexton,1629012.0,Sexton,C. Sexton,Maker,1627748.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,0022000062
1877,472,PT02M17.00S,2020-12-31T21:50:34.6Z,3,REGULAR,jumpball,recovered,[],1628988,,,1610612754,81,65,2020-12-31T21:50:34Z,4660000,,,0,,Jump Ball D. Sabonis vs. T. Maker: Tip to A. Holiday,"[1628988, 1627734, 1627748]",1610612754.0,IND,heldball,A. Holiday,1628988.0,Holiday,A. Holiday,Sabonis,1627734.0,Maker,1627748.0,,,,,,,,,,,,,,,,,,,,,,0022000062
1882,4,PT11M53.00S,2020-12-31T22:10:48.1Z,1,REGULAR,jumpball,recovered,[],1629632,,,1610612741,0,0,2020-12-31T22:10:48Z,40000,,,0,,Jump Ball W. Carter Jr. vs. T. Bryant: Tip to C. White,"[1629632, 1628976, 1628418]",1610612741.0,CHI,startperiod,C. White,1629632.0,White,C. White,Carter Jr.,1628976.0,Bryant,1628418.0,,,,,,,,,,,,,,,,,,,,,,0022000063
1883,639,PT06M29.00S,2021-01-01T00:15:59.4Z,4,REGULAR,jumpball,recovered,[],203490,,,1610612764,113,118,2021-01-01T00:28:34Z,6235000,,,0,,Jump Ball W. Carter Jr. vs. R. Hachimura: Tip to O. Porter Jr.,"[203490, 1628976, 1629060]",1610612741.0,CHI,heldball,O. Porter Jr.,203490.0,Porter Jr.,O. Porter Jr.,Carter Jr.,1628976.0,Hachimura,1629060.0,,,,,,,,,,,,,,,,,,,,,,0022000063
1878,4,PT11M56.00S,2020-12-31T23:40:45.0Z,1,REGULAR,jumpball,recovered,[],1627732,,,1610612755,0,0,2020-12-31T23:40:45Z,40000,,,0,,Jump Ball J. Embiid vs. N. Vucevic: Tip to B. Simmons,"[1627732, 203954, 202696]",1610612755.0,PHI,startperiod,B. Simmons,1627732.0,Simmons,B. Simmons,Embiid,203954.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,0022000064
1881,4,PT11M57.00S,2021-01-01T00:11:44.4Z,1,REGULAR,jumpball,recovered,[],200782,,,1610612745,0,0,2021-01-01T00:11:44Z,40000,,,0,,Jump Ball C. Wood vs. R. Holmes: Tip to P. Tucker,"[200782, 1626174, 1626158]",1610612745.0,HOU,startperiod,P. Tucker,200782.0,Tucker,P. Tucker,Wood,1626174.0,Holmes,1626158.0,,,,,,,,,,,,,,,,,,,,,,0022000065
1884,4,PT11M58.00S,2021-01-01T00:40:48.9Z,1,REGULAR,jumpball,recovered,[],1627832,,,1610612761,0,0,2021-01-01T00:40:48Z,40000,,,0,,Jump Ball A. Baynes vs. M. Robinson: Tip to F. VanVleet,"[1627832, 203382, 1629011]",1610612761.0,TOR,startperiod,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Baynes,203382.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,0022000066
1885,71,PT06M29.00S,2021-01-01T00:52:20.0Z,1,REGULAR,jumpball,recovered,[],200768,,,1610612752,10,4,2021-01-01T00:52:20Z,690000,,,0,,Jump Ball N. Powell vs. E. Payton: Tip to K. Lowry,"[200768, 1626181, 203901]",1610612761.0,TOR,heldball,K. Lowry,200768.0,Lowry,K. Lowry,Powell,1626181.0,Payton,203901.0,,,,,,,,,,,,,,,,,,,,,,0022000066
1880,4,PT11M55.00S,2021-01-01T01:10:34.6Z,1,REGULAR,jumpball,recovered,[],1628366,,,1610612740,0,0,2021-01-01T01:10:34Z,40000,,,0,,Jump Ball S. Adams vs. A. Horford: Tip to L. Ball,"[1628366, 203500, 201143]",1610612740.0,NOP,startperiod,L. Ball,1628366.0,Ball,L. Ball,Adams,203500.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,0022000067
1879,4,PT11M57.00S,2021-01-01T02:21:19.7Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612756,0,0,2021-01-01T02:21:19Z,40000,,,0,,Jump Ball D. Ayton vs. R. Gobert: Tip to C. Paul,"[101108, 1629028, 203497]",1610612756.0,PHX,startperiod,C. Paul,101108.0,Paul,C. Paul,Ayton,1629028.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,0022000068
1853,4,PT11M55.00S,2021-01-02T00:10:11.1Z,1,REGULAR,jumpball,recovered,[],1628984,,,1610612766,0,0,2021-01-02T00:10:11Z,40000,,,0,,Jump Ball B. Biyombo vs. J. Valanciunas: Tip to D. Graham,"[1628984, 202687, 202685]",1610612766.0,CHA,startperiod,D. Graham,1628984.0,Graham,D. Graham,Biyombo,202687.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,0022000069
1854,458,PT03M33.00S,2021-01-02T01:35:10.6Z,3,REGULAR,jumpball,recovered,[],1630217,,,1610612766,59,76,2021-01-02T01:35:10Z,4550000,,,0,,Jump Ball D. Brooks vs. P. Washington: Tip to D. Bane,"[1630217, 1628415, 1629023]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Brooks,1628415.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,,,,,0022000069
1855,636,PT03M55.00S,2021-01-02T02:07:24.4Z,4,REGULAR,jumpball,recovered,[],1629667,,,1610612763,81,101,2021-01-02T02:07:24Z,6310000,,,0,,Jump Ball L. Ball vs. J. Valanciunas: Tip to J. McDaniels,"[1629667, 1630163, 202685]",1610612766.0,CHA,heldball,J. McDaniels,1629667.0,McDaniels,J. McDaniels,Ball,1630163.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,,0022000069
1863,4,PT11M53.00S,2021-01-02T00:11:00.8Z,1,REGULAR,jumpball,recovered,[],1628369,,,1610612738,0,0,2021-01-02T00:11:00Z,40000,,,0,,Jump Ball T. Thompson vs. M. Plumlee: Tip to J. Tatum,"[1628369, 202684, 203486]",1610612738.0,BOS,startperiod,J. Tatum,1628369.0,Tatum,J. Tatum,Thompson,202684.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,0022000070
1864,220,PT06M55.00S,2021-01-02T00:46:23.9Z,2,REGULAR,jumpball,recovered,[],203486,,,1610612765,36,21,2021-01-02T00:46:24Z,2140000,,,0,,Jump Ball K. Hayes vs. P. Pritchard: Tip to M. Plumlee,"[203486, 1630165, 1630202]",1610612765.0,DET,heldball,M. Plumlee,203486.0,Plumlee,M. Plumlee,Hayes,1630165.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,,,,,0022000070
1873,4,PT11M55.00S,2021-01-02T00:10:46.7Z,1,REGULAR,jumpball,recovered,[],1627827,,,1610612742,0,0,2021-01-02T00:10:46Z,40000,,,0,,Jump Ball D. Powell vs. B. Adebayo: Tip to D. Finney-Smith,"[1627827, 203939, 1628389]",1610612742.0,DAL,startperiod,D. Finney-Smith,1627827.0,Finney-Smith,D. Finney-Smith,Powell,203939.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,0022000071
1874,213,PT07M59.00S,2021-01-02T00:48:01.6Z,2,REGULAR,jumpball,recovered,[],1630173,,,1610612748,28,23,2021-01-02T00:55:07Z,2120000,,,0,,Jump Ball K. Olynyk vs. D. Finney-Smith: Tip to P. Achiuwa,"[1630173, 203482, 1627827]",1610612748.0,MIA,heldball,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Olynyk,203482.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,,,0022000071
1861,4,PT11M56.00S,2021-01-02T00:40:45.4Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2021-01-02T00:40:45Z,40000,,,0,,Jump Ball C. Capela vs. D. Jordan: Tip to T. Young,"[1629027, 203991, 201599]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Jordan,201599.0,,,,,,,,,,,,,,,,,,,,,,0022000072
1862,548,PT07M41.00S,2021-01-02T02:22:04.6Z,4,REGULAR,jumpball,recovered,[],1627747,,,1610612751,80,100,2021-01-02T02:22:04Z,5440000,,,0,,Jump Ball J. Harris vs. B. Goodwin: Tip to C. LeVert,"[1627747, 203925, 1629164]",1610612751.0,BKN,heldball,C. LeVert,1627747.0,LeVert,C. LeVert,Harris,203925.0,Goodwin,1629164.0,,,,,,,,,,,,,,,,,,,,,,0022000072
1870,4,PT11M55.00S,2021-01-02T01:10:36.6Z,1,REGULAR,jumpball,recovered,[],201950,,,1610612749,0,0,2021-01-02T01:10:36Z,40000,,,0,,Jump Ball B. Lopez vs. W. Carter Jr.: Tip to J. Holiday,"[201950, 201572, 1628976]",1610612749.0,MIL,startperiod,J. Holiday,201950.0,Holiday,J. Holiday,Lopez,201572.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,0022000073
