,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,gameid
1025,9,PT11M38.00S,2020-12-31T03:10:43.4Z,1,REGULAR,3pt,Jump Shot,[],203468,70.90998685939553,81.44148284313727,1610612757,0,3,2020-12-31T03:10:58Z,90000,157.0,221.0,1,right,C. McCollum 27' 3PT  (3 PTS) (D. Lillard 1 AST),"[203468, 203081]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,27.11,Made,3.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,0022000061
1013,7,PT11M40.00S,2020-12-31T20:11:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,13.222733245729303,50.80422794117647,1610612739,0,2,2020-12-31T20:11:05Z,70000,-4.0,72.0,1,left,D. Garland 7' driving floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,7.19,Made,2.0,,,,,,,,,,,,,,,,0022000062
1018,8,PT11M47.00S,2020-12-31T22:10:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.17936925098554,49.333639705882355,1610612741,0,3,2020-12-31T22:11:39Z,80000,-3.0,265.0,1,right,W. Carter Jr. 26' 3PT  (3 PTS) (C. White 1 AST),"[1628976, 1629632]",1610612741.0,CHI,,,,Carter Jr.,W. Carter Jr.,,,,,,,,26.54,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,,0022000063
1014,7,PT11M45.00S,2020-12-31T23:40:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627732,9.247700394218143,58.99969362745098,1610612755,0,2,2020-12-31T23:41:08Z,70000,-45.0,34.0,1,left,B. Simmons pullup bank Jump Shot (2 PTS),[1627732],1610612755.0,PHI,pullup bank,,,Simmons,B. Simmons,,,,,,,,5.66,Made,2.0,,,,,,,,,,,,,,,,0022000064
1017,10,PT11M31.00S,2021-01-01T00:12:14.6Z,1,REGULAR,3pt,Jump Shot,[],203084,26.10052562417871,17.715992647058822,1610612758,0,3,2021-01-01T00:12:21Z,100000,161.0,193.0,1,left,H. Barnes 25' 3PT pullup (3 PTS) (B. Hield 1 AST),"[203084, 1627741]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,,25.14,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,0022000065
1019,7,PT11M39.00S,2021-01-01T00:41:08.2Z,1,REGULAR,3pt,Jump Shot,[],203382,72.48685939553219,20.657169117647058,1610612761,3,0,2021-01-01T00:41:15Z,70000,-147.0,206.0,1,right,A. Baynes 25' 3PT  (3 PTS) (F. VanVleet 1 AST),"[203382, 1627832]",1610612761.0,TOR,,,,Baynes,A. Baynes,,,,,,,,25.3,Made,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,0022000066
1016,9,PT11M36.00S,2021-01-01T01:10:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,5.601182654402102,47.61795343137255,1610612760,2,0,2021-01-01T01:10:56Z,90000,12.0,0.0,1,left,D. Bazley driving Layup (2 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,,1.19,Made,2.0,,,,,,,,,,,,,,,,0022000067
1015,9,PT11M37.00S,2021-01-01T02:21:39.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,4.5499342969776615,55.4610906862745,1610612762,2,0,2021-01-01T02:21:59Z,90000,-27.0,-10.0,1,left,D. Mitchell running Layup (2 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,,,,2.9,Made,2.0,,,,,,,,,,,,,,,,0022000068
1003,20,PT11M00.00S,2021-01-02T00:12:17.8Z,1,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,1,0,2021-01-02T00:12:17Z,200000,,,0,,T. Rozier technical Free Throw 1 of 1 (1 PTS),[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000069
1006,9,PT11M17.00S,2021-01-02T00:11:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,93.61038107752957,46.744791666666664,1610612765,2,0,2021-01-02T00:11:44Z,90000,-16.0,8.0,1,right,M. Plumlee reverse Layup (2 PTS) (J. Jackson 1 AST),"[203486, 1628367]",1610612765.0,DET,reverse,,,Plumlee,M. Plumlee,,,,,,,,1.8,Made,2.0,J. Jackson,1628367.0,1.0,,,,,,,,,,,,,0022000070
1012,15,PT11M12.00S,2021-01-02T00:12:31.5Z,1,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,0,1,2021-01-02T00:12:31Z,150000,,,0,,D. Robinson Free Throw 2 of 2 (1 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000071
1005,21,PT10M44.00S,2021-01-02T00:42:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,12.828515111695138,45.41207107843137,1610612737,0,2,2021-01-02T00:42:33Z,210000,23.0,68.0,1,left,D. Hunter 7' driving floating Jump Shot (2 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,,,,7.18,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,0022000072
1010,12,PT11M07.00S,2021-01-02T01:11:28.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203490,10.463206307490145,3.2552083333333335,1610612741,0,3,2021-01-02T01:11:37Z,120000,234.0,46.0,1,left,O. Porter Jr. 3PT running (3 PTS) (C. White 1 AST),"[203490, 1629632]",1610612741.0,CHI,running,,,Porter Jr.,O. Porter Jr.,,,,,,,,23.82,Made,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,,0022000073
1008,7,PT11M47.00S,2021-01-02T01:10:31.0Z,1,REGULAR,3pt,Jump Shot,[],1628418,76.16622864651774,85.85324754901961,1610612764,0,3,2021-01-02T01:10:59Z,70000,179.0,172.0,1,right,T. Bryant 24' 3PT  (3 PTS) (R. Hachimura 1 AST),"[1628418, 1629060]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,24.81,Made,3.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,0022000074
1011,9,PT11M43.00S,2021-01-02T01:10:47.9Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,1,0,2021-01-02T01:10:47Z,90000,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000075
1009,9,PT11M42.00S,2021-01-02T02:10:36.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627750,5.601182654402102,54.23560049019608,1610612743,2,0,2021-01-02T02:10:56Z,90000,-21.0,0.0,1,left,J. Murray running finger roll Layup (2 PTS),[1627750],1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,,,,2.12,Made,2.0,,,,,,,,,,,,,,,,0022000076
1007,7,PT11M39.00S,2021-01-02T02:11:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.966491458607096,50.80422794117647,1610612746,0,2,2021-01-02T02:11:29Z,70000,-4.0,22.0,1,left,K. Leonard Layup (2 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,2.28,Made,2.0,,,,,,,,,,,,,,,,0022000077
1004,7,PT11M45.00S,2021-01-02T03:43:48.1Z,1,REGULAR,2pt,Jump Shot,[],1630164,70.64717477003943,54.72579656862745,1610612744,2,0,2021-01-02T03:43:53Z,70000,24.0,223.0,1,right,J. Wiseman 22' Jump Shot (2 PTS) (D. Green 1 AST),"[1630164, 203110]",1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,22.46,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,,,0022000078
998,9,PT11M41.00S,2021-01-02T22:11:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.915243101182654,46.88265931372549,1610612758,0,2,2021-01-02T22:11:54Z,90000,16.0,13.0,1,left,M. Bagley III putback Layup (2 PTS),[1628963],1610612758.0,SAC,putback,,,Bagley III,M. Bagley III,,,,,,,,2.0,Made,2.0,,,,,,,,,,,,,,,,0022000079
997,8,PT11M39.00S,2021-01-03T00:10:50.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203901,7.835085413929041,49.08854166666667,1610612752,0,2,2021-01-03T00:10:54Z,80000,5.0,21.0,1,left,E. Payton driving reverse Layup (2 PTS),[203901],1610612752.0,NYK,driving reverse,,,Payton,E. Payton,,,,,,,,2.16,Made,2.0,,,,,,,,,,,,,,,,0022000080
999,7,PT11M45.00S,2021-01-03T00:11:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.06636005256242,50.314031862745104,1610612760,0,2,2021-01-03T00:11:22Z,70000,2.0,22.0,1,right,D. Bazley cutting Layup (2 PTS) (G. Hill 1 AST),"[1629647, 201588]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,2.22,Made,2.0,G. Hill,201588.0,1.0,,,,,,,,,,,,,0022000081
1002,7,PT11M42.00S,2021-01-03T00:11:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.347568988173457,46.88265931372549,1610612755,2,0,2021-01-03T00:11:13Z,70000,16.0,120.0,1,left,J. Embiid 12' pullup Jump Shot (2 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,12.1,Made,2.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,0022000082
1001,15,PT10M50.00S,2021-01-03T00:41:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612739,0,2,2021-01-03T00:41:20Z,150000,0.0,0.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612739.0,CLE,tip,,,Drummond,A. Drummond,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000083
1000,7,PT11M35.00S,2021-01-03T00:40:38.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,28.728646517739815,18.696384803921568,1610612761,0,3,2021-01-03T00:40:44Z,70000,157.0,218.0,1,left,F. VanVleet 26' 3PT  (3 PTS) (A. Baynes 1 AST),"[1627832, 203382]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,26.8,Made,3.0,A. Baynes,203382.0,1.0,,,,,,,,,,,,,0022000084
990,11,PT11M24.00S,2021-01-03T20:10:43.9Z,1,REGULAR,3pt,Jump Shot,[],203924,82.17805519053877,96.00949754901961,1610612765,3,0,2021-01-03T20:10:53Z,110000,230.0,115.0,1,right,J. Grant 25' 3PT  (3 PTS) (J. Jackson 1 AST),"[203924, 1628367]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,25.71,Made,3.0,J. Jackson,1628367.0,1.0,,,,,,,,,,,,,0022000085
995,11,PT11M20.00S,2021-01-03T23:11:19.1Z,1,REGULAR,3pt,Jump Shot,[],202681,76.82325886990802,94.921875,1610612751,3,0,2021-01-03T23:11:24Z,110000,225.0,165.0,1,right,K. Irving 27' 3PT  (3 PTS) (K. Durant 1 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,27.89,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,0022000086
989,7,PT11M37.00S,2021-01-03T23:10:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.09789750328515,57.666973039215684,1610612763,2,0,2021-01-03T23:10:57Z,70000,-38.0,24.0,1,left,K. Anderson driving Layup (2 PTS),[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,,,,4.5,Made,2.0,,,,,,,,,,,,,,,,0022000087
991,7,PT11M40.00S,2021-01-04T00:10:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,50.55912990196079,1610612743,0,2,2021-01-04T00:10:54Z,70000,3.0,12.0,1,right,N. Jokic driving Layup (2 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,,1.25,Made,2.0,,,,,,,,,,,,,,,,0022000088
992,7,PT11M41.00S,2021-01-04T00:10:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,94.69448094612353,50.314031862745104,1610612762,0,2,2021-01-04T00:11:15Z,70000,2.0,-3.0,1,right,B. Bogdanovic driving Layup (2 PTS) (R. O'Neale 1 AST),"[202711, 1626220]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,0.31,Made,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,0022000089
993,10,PT11M27.00S,2021-01-04T01:10:35.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203897,5.732588699080158,70.65716911764706,1610612741,2,0,2021-01-04T01:10:42Z,100000,-103.0,1.0,1,left,Z. LaVine 10' step back Jump Shot (2 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,,10.33,Made,2.0,,,,,,,,,,,,,,,,0022000090
994,9,PT11M29.00S,2021-01-04T01:12:12.3Z,1,REGULAR,3pt,Jump Shot,[],201976,31.35676741130092,23.108149509803923,1610612746,0,3,2021-01-04T01:12:18Z,90000,134.0,242.0,1,left,P. Beverley 27' 3PT pullup (3 PTS),[201976],1610612746.0,LAC,pullup,,,Beverley,P. Beverley,,,,,,,,27.71,Made,3.0,,,,,,,,,,,,,,,,0022000091
996,7,PT11M41.00S,2021-01-04T01:40:44.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",203994,11.777266754270697,47.86305147058824,1610612757,0,2,2021-01-04T01:40:57Z,70000,11.0,58.0,1,left,J. Nurkic Hook (2 PTS) (C. McCollum 1 AST),"[203994, 203468]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,5.92,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,0022000092
980,6,PT11M32.00S,2021-01-05T00:11:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,8.09789750328515,48.353247549019606,1610612753,2,0,2021-01-05T00:11:28Z,60000,8.0,24.0,1,left,M. Fultz driving finger roll Layup (2 PTS) (D. Bacon 1 AST),"[1628365, 1628407]",1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,,,,2.5,Made,2.0,D. Bacon,1628407.0,1.0,,,,,,,,,,,,,0022000093
981,26,PT10M13.00S,2021-01-05T00:12:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,5.590000152587891,50.0,1610612755,2,0,2021-01-05T00:12:33Z,260000,0.0,0.0,1,left,B. Simmons putback Layup (2 PTS),[1627732],1610612755.0,PHI,putback,,,Simmons,B. Simmons,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000094
982,7,PT11M39.00S,2021-01-05T00:40:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,7.5722733245729295,62.56893382352941,1610612752,0,2,2021-01-05T00:40:40Z,70000,-63.0,19.0,1,left,R. Barrett 6' driving floating Jump Shot (2 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,,,,6.55,Made,2.0,,,,,,,,,,,,,,,,0022000095
984,7,PT11M44.00S,2021-01-05T00:41:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.783837056504599,48.353247549019606,1610612748,2,0,2021-01-05T00:41:25Z,70000,8.0,11.0,1,left,J. Butler cutting Layup (2 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,,,,1.4,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,0022000096
986,7,PT11M45.00S,2021-01-05T00:42:07.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,77.87450722733246,19.921875,1610612738,0,2,2021-01-05T00:42:18Z,70000,-150.0,155.0,1,right,J. Brown 21' step back Jump Shot (2 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,,,,21.63,Made,2.0,,,,,,,,,,,,,,,,0022000097
988,13,PT11M21.00S,2021-01-05T01:11:54.9Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612745,1,0,2021-01-05T01:11:54Z,130000,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612745.0,HOU,,,,Harden,J. Harden,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000098
985,9,PT11M43.00S,2021-01-05T01:11:10.7Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,1,0,2021-01-05T01:11:10Z,90000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000099
983,11,PT11M16.00S,2021-01-05T01:10:56.3Z,1,REGULAR,2pt,Jump Shot,[],1626167,24.655059132720105,59.3826593137255,1610612754,0,2,2021-01-05T01:11:01Z,110000,-47.0,179.0,1,left,M. Turner 18' pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1626167, 1627734]",1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,,,,18.53,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,0022000100
987,9,PT11M25.00S,2021-01-05T03:11:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,90.62089356110381,50.314031862745104,1610612744,2,0,2021-01-05T03:11:28Z,90000,2.0,36.0,1,right,J. Wiseman cutting Layup (2 PTS) (A. Wiggins 1 AST),"[1630164, 203952]",1610612744.0,GSW,cutting,,,Wiseman,J. Wiseman,,,,,,,,3.57,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,0022000101
979,15,PT10M50.00S,2021-01-06T00:42:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,15.982260183968464,41.98069852941176,1610612751,2,0,2021-01-06T00:46:20Z,150000,40.0,98.0,1,left,K. Irving 10' driving floating Jump Shot (2 PTS),[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,,,,10.56,Made,2.0,,,,,,,,,,,,,,,,0022000102
978,7,PT11M43.00S,2021-01-06T01:11:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,85.23324572930355,61.34344362745098,1610612747,0,2,2021-01-06T01:11:28Z,70000,57.0,86.0,1,right,A. Davis 10' pullup Jump Shot (2 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,,,,10.33,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,0022000103
977,11,PT11M42.00S,2021-01-06T02:10:58.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203914,,,1610612743,1,0,2021-01-06T02:10:58Z,110000,,,0,,G. Harris Free Throw 1 of 2 (1 PTS),[203914],1610612743.0,DEN,,,,Harris,G. Harris,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000104
975,11,PT11M27.00S,2021-01-06T03:10:35.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,0,2,2021-01-06T03:10:35Z,110000,0.0,0.0,1,right,K. Johnson tip Layup (2 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000105
976,7,PT11M39.00S,2021-01-06T03:41:04.9Z,1,REGULAR,3pt,Jump Shot,[],203496,35.167542706964525,49.82383578431372,1610612757,3,0,2021-01-06T03:41:12Z,70000,1.0,278.0,1,left,R. Covington 27' 3PT  (3 PTS) (D. Lillard 1 AST),"[203496, 203081]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,27.81,Made,3.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,0022000106
964,7,PT11M48.00S,2021-01-07T00:10:36.5Z,1,REGULAR,3pt,Jump Shot,[],202326,13.485545335085414,3.2552083333333335,1610612745,0,3,2021-01-07T00:10:40Z,70000,234.0,74.0,1,left,D. Cousins 24' 3PT  (3 PTS) (J. Wall 1 AST),"[202326, 202322]",1610612745.0,HOU,,,,Cousins,D. Cousins,,,,,,,,24.52,Made,3.0,J. Wall,202322.0,1.0,,,,,,,,,,,,,0022000107
973,9,PT11M31.00S,2021-01-07T00:11:12.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,6.389618922470433,54.23560049019608,1610612753,2,0,2021-01-07T00:11:24Z,90000,-21.0,8.0,1,left,M. Fultz driving Layup (2 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,,,,2.25,Made,2.0,,,,,,,,,,,,,,,,0022000108
970,9,PT11M21.00S,2021-01-07T00:10:48.2Z,1,REGULAR,2pt,Jump Shot,[],203078,94.43166885676742,66.73560049019608,1610612764,0,2,2021-01-07T00:10:52Z,90000,84.0,0.0,1,right,B. Beal 8' turnaround Jump Shot (2 PTS),[203078],1610612764.0,WAS,turnaround,,,Beal,B. Beal,,,,,,,,8.37,Made,2.0,,,,,,,,,,,,,,,,0022000109
974,17,PT10M32.00S,2021-01-07T00:41:35.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202330,8.09789750328515,4.4806985294117645,1610612766,0,3,2021-01-07T00:41:48Z,170000,228.0,24.0,1,left,G. Hayward 3PT  (3 PTS) (P. Washington 1 AST),"[202330, 1629023]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,22.88,Made,3.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,0022000110
971,9,PT11M23.00S,2021-01-07T00:46:21.5Z,1,REGULAR,3pt,Jump Shot,[],203935,32.933639947437584,45.65716911764706,1610612738,0,3,2021-01-07T00:46:47Z,90000,22.0,257.0,1,left,M. Smart 25' 3PT pullup (3 PTS) (D. Theis 1 AST),"[203935, 1628464]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,,,,25.8,Made,3.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,0022000111
965,11,PT11M16.00S,2021-01-07T00:41:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,18.2161629434954,50.06893382352941,1610612752,2,0,2021-01-07T00:41:12Z,110000,0.0,119.0,1,left,E. Payton 11' pullup Jump Shot (2 PTS) (J. Randle 1 AST),"[203901, 203944]",1610612752.0,NYK,pullup,,,Payton,E. Payton,,,,,,,,11.87,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,0022000112
972,9,PT11M33.00S,2021-01-07T01:12:04.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,20.318659658344284,47.372855392156865,1610612749,2,0,2021-01-07T01:12:10Z,90000,13.0,138.0,1,left,J. Holiday 13' floating Jump Shot (2 PTS),[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,,,,13.91,Made,2.0,,,,,,,,,,,,,,,,0022000113
969,9,PT11M40.00S,2021-01-07T01:11:00.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629627,94.40999984741211,50.0,1610612740,2,0,2021-01-07T01:11:03Z,90000,0.0,0.0,1,right,Z. Williamson putback Layup (2 PTS),[1629627],1610612740.0,NOP,putback,,,Williamson,Z. Williamson,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,0022000114
967,16,PT11M03.00S,2021-01-07T02:11:36.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,0,1,2021-01-07T02:12:51Z,160000,,,0,,P. Siakam Free Throw 1 of 2 (1 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,0022000115
966,20,PT10M26.00S,2021-01-07T03:12:28.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201976,15.062417871222076,45.65716911764706,1610612746,0,2,2021-01-07T03:12:32Z,200000,22.0,89.0,1,left,P. Beverley 9' driving Hook (2 PTS),[201976],1610612746.0,LAC,driving,,,Beverley,P. Beverley,,,,,,,,9.17,Made,2.0,,,,,,,,,,,,,,,,0022000116
968,10,PT11M20.00S,2021-01-07T03:11:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,83.919185282523,49.82383578431372,1610612758,2,0,2021-01-07T03:12:37Z,100000,-1.0,99.0,1,right,R. Holmes 9' floating Jump Shot (2 PTS) (H. Barnes 1 AST),"[1626158, 203084]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,,,,9.87,Made,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,0022000117
959,7,PT11M41.00S,2021-01-08T00:45:57.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.01511169513797,50.80422794117647,1610612751,2,0,2021-01-08T00:46:04Z,70000,4.0,32.0,1,right,J. Allen Hook (2 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612751.0,BKN,,,,Allen,J. Allen,,,,,,,,3.22,Made,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,0022000118
960,7,PT11M41.00S,2021-01-08T01:12:02.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,71.30420499342969,20.412071078431374,1610612739,0,3,2021-01-08T01:12:07Z,70000,-148.0,217.0,1,right,C. Osman 26' 3PT  (3 PTS) (D. Dotson 1 AST),"[1626224, 1628422]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,26.28,Made,3.0,D. Dotson,1628422.0,1.0,,,,,,,,,,,,,0022000119
963,17,PT10M34.00S,2021-01-08T03:14:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626161,93.64323258869908,51.53952205882353,1610612742,0,2,2021-01-08T03:15:04Z,170000,8.0,7.0,1,right,W. Cauley-Stein putback Layup (2 PTS),[1626161],1610612742.0,DAL,putback,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,1.06,Made,2.0,,,,,,,,,,,,,,,,0022000120
962,30,PT09M51.00S,2021-01-08T03:13:44.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",201942,79.58278580814718,51.049325980392155,1610612759,0,2,2021-01-08T03:13:58Z,300000,5.0,139.0,1,right,D. DeRozan 13' running pullup Jump Shot (2 PTS),[201942],1610612759.0,SAS,running pullup,,,DeRozan,D. DeRozan,,,,,,,,13.95,Made,2.0,,,,,,,,,,,,,,,,0022000121
